sc,model,scenario,MPscen,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2070,y2080,y2090,y2100,rank
655,REMIND 2.1,R2p1_SSP5-PkBudg900,Emissions|NOx,,,,,,,,,,,,,,,,111.6316,,,,,121.2221,,,,,121.7867,,,,,115.5629,96.6769,88.865,78.6196,64.509,53.2456,44.1424,44.2885,44.7307,44.2569,42.9452,41.3536,39.9792,16
655,REMIND 2.1,R2p1_SSP5-PkBudg900,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.2304,,,,,31.0092,,,,,28.3385,25.9254,24.3948,22.8199,21.3084,20.3308,19.6487,19.8406,20.1112,20.5185,20.7191,20.4485,20.1961,17
655,REMIND 2.1,R2p1_SSP5-PkBudg900,Emissions|Sulfur,,,,,,,,,,,,,,,,89.509,,,,,94.3199,,,,,88.0872,,,,,80.2197,56.224,46.3292,34.5015,25.5096,20.2366,15.8466,15.6273,15.3515,14.314,13.4591,12.6069,11.966,19
655,REMIND 2.1,R2p1_SSP5-PkBudg900,Emissions|VOC,,,,,,,,,,,,,,,,124.9045,,,,,129.4378,,,,,131.7083,,,,,127.6135,110.892,103.2516,95.4418,85.8223,78.4065,72.9465,73.1775,74.0235,74.874,74.9866,73.6309,72.2683,20
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.6991,8.4746,8.3432,7.2405,5.8161,4.6425,3.7036,3.5376,3.4325,3.2674,3.1595,3.0006,2.8953,10
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,791.8248,766.8057,732.9509,652.4698,567.2733,502.9677,449.8524,454.2193,462.0779,473.7468,481.027,475.3264,470.5262,11
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39224.8601,,,,,39413.311,33608.5127,29301.1388,23099.058,16581.6336,11661.9499,7017.2723,3885.9664,1621.1854,-935.4896,-1657.3966,-2065.6257,-3281.982,12
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11784.9942,,,,,12783.1587,11710.9319,11881.4112,11770.4511,11517.4226,11547.8444,11576.4534,11880.3825,12020.1708,11992.2656,11620.4432,11107.0885,10793.3637,14
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3345,1.3888,1.4341,1.266,1.0799,0.9602,0.8495,0.8183,0.7931,0.753,0.6808,0.6306,0.5765,15
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,115.6585,111.7447,107.7838,93.1228,77.3545,65.058,54.3197,53.1893,52.6604,51.9345,49.5863,46.9388,44.2477,16
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.4838,27.6452,26.6871,24.814,22.9546,21.6786,20.6866,20.694,20.801,20.9173,20.9546,20.5478,20.2596,17
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.2245,68.7859,61.0533,45.3581,31.4572,24.9583,19.6455,18.7008,17.7357,16.4567,15.4697,14.6603,13.9443,19
656,REMIND 2.1,TechCost-SSP2-B1100-bioH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.1387,127.0902,124.9135,113.9248,101.6057,90.9777,81.5738,80.2133,79.6062,78.4789,77.2961,74.938,72.8353,20
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.7725,8.4967,8.3834,7.2653,5.837,4.6337,3.6998,3.5372,3.4382,3.2837,3.187,3.0432,2.9474,10
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,795.7986,767.4376,734.3426,653.1909,568.1735,502.299,449.3691,453.9061,462.0559,474.0405,481.1798,475.5963,471.2124,11
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39312.899,,,,,39628.8324,33925.8114,29887.3989,23415.6617,16609.5794,11362.4013,6532.061,3358.227,1247.8781,-1009.822,-1583.4225,-1761.0848,-2886.1477,12
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.1208,,,,,12760.3034,11650.2766,11735.451,11579.0008,11335.3464,11391.5233,11455.5761,11797.0026,11964.9869,11994.2837,11683.3601,11203.709,10930.7029,14
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3897,1.3877,1.4345,1.266,1.1066,0.9585,0.8485,0.8178,0.7935,0.7546,0.6821,0.6323,0.5789,15
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.2319,111.7965,108.0873,93.3481,78.1116,64.8499,54.1218,53.0334,52.6699,52.1707,50.0384,47.7454,45.3136,16
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.5864,27.6564,26.7087,24.8292,22.9865,21.6722,20.6829,20.6926,20.8033,20.9278,20.9663,20.5626,20.2786,17
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.7087,69.3007,62.2447,45.8111,31.6835,24.8849,19.6103,18.6822,17.77,16.6595,15.7192,14.9672,14.1634,19
657,REMIND 2.1,TechCost-SSP2-B1100-ccsH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.8798,127.121,124.9403,113.9175,101.8378,90.8952,81.5325,80.2279,79.6958,78.6856,77.5595,75.3278,73.3326,20
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.7902,8.4901,8.337,7.1892,5.7717,4.5985,3.6818,3.5179,3.4157,3.2487,3.1366,2.9764,2.8781,10
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,796.638,767.1418,732.5186,649.9041,565.2059,500.7246,448.2209,452.7391,460.6972,472.3726,479.5166,473.457,468.5811,11
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39462.7994,,,,,39984.9986,33989.5378,29661.3034,23099.4854,16308.8582,11256.0179,6580.8602,3583.7091,1466.9576,-910.1539,-1584.2235,-2122.4745,-3490.4219,12
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11777.4858,,,,,12763.9304,11607.3238,11675.0879,11494.1775,11216.5633,11350.4734,11389.6871,11707.9126,11852.684,11853.1107,11506.9658,10993.5729,10688.9422,14
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3917,1.3873,1.4309,1.2586,1.073,0.9537,0.8451,0.8139,0.7892,0.75,0.6779,0.6273,0.5732,15
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.5792,111.7633,107.5676,92.5049,76.6183,64.1974,53.5898,52.4693,51.9757,51.2124,48.7816,46.0982,43.5206,16
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.6065,27.6584,26.6814,24.7746,22.942,21.6562,20.6717,20.6803,20.7887,20.9066,20.9418,20.5334,20.2475,17
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,81.5861,69.3804,61.365,44.7366,31.266,24.6465,19.3578,18.4106,17.4765,16.2673,15.2567,14.4585,13.7593,19
658,REMIND 2.1,TechCost-SSP2-B1100-coalH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.9305,127.1032,124.7986,113.6296,101.3026,90.5981,81.2697,79.9387,79.3605,78.256,77.0719,74.6821,72.595,20
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.7659,8.4487,8.2651,7.0854,5.6663,4.5299,3.6593,3.5141,3.4186,3.2584,3.1503,2.9891,2.8841,10
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,794.9106,762.351,722.1553,634.6537,549.6152,491.499,445.4466,451.6754,460.28,472.6084,479.8893,473.9075,468.9811,11
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39329.1772,,,,,39701.7783,33736.834,29046.8975,22135.9452,15441.6321,10986.1667,7001.9898,4245.0669,2275.4235,7.3044,-757.1192,-1211.6609,-2576.1772,12
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.0753,,,,,12762.2403,11645.1238,11731.3865,11567.0005,11286.4935,11322.4312,11350.7683,11658.0017,11803.5518,11812.8289,11481.197,10969.3709,10659.9679,14
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3862,1.3684,1.3834,1.1944,1.0439,0.9268,0.8376,0.8109,0.7885,0.7505,0.6783,0.6276,0.5732,15
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.128,110.4821,104.5228,87.8053,72.4413,61.3813,52.8606,52.3256,52.0872,51.6139,49.2667,46.5652,43.8387,16
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.5824,27.6161,26.6031,24.671,22.8279,21.5829,20.6526,20.6741,20.7876,20.9102,20.9472,20.5384,20.2501,17
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,81.1138,69.5675,62.0075,45.614,31.7193,24.9977,19.6804,18.6361,17.745,16.5192,15.5032,14.7058,13.943,19
659,REMIND 2.1,TechCost-SSP2-B1100-elh2H,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.6969,126.2021,122.7931,110.7021,98.7268,89.015,80.7964,79.7932,79.3546,78.3797,77.2098,74.8122,72.6818,20
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.7706,8.4893,8.3609,7.2202,5.7997,4.613,3.6884,3.5208,3.4162,3.2496,3.1376,2.9777,2.8785,10
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,795.9537,767.5143,733.7444,652.0587,567.5407,501.9118,448.7166,452.9506,460.7889,472.4121,479.5326,473.5102,468.6673,11
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39311.2814,,,,,39588.4324,33647.7168,29492.5651,23034.1718,16487.5164,11486.7329,6775.1143,3727.0083,1599.5953,-766.6521,-1440.7499,-1963.1777,-3336.2708,12
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.634,,,,,12762.3406,11625.0073,11701.7269,11521.3236,11235.1291,11361.2023,11394.5182,11708.1222,11850.6684,11848.4501,11502.0036,10991.5738,10688.5246,14
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.389,1.3861,1.4369,1.2671,1.1073,0.9577,0.8462,0.8144,0.7893,0.75,0.6778,0.6272,0.5731,15
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.0034,111.0903,106.9519,92.2004,77.6418,64.6161,53.8073,52.5984,52.0565,51.3091,48.8906,46.207,43.6027,16
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.586,27.654,26.6962,24.8049,22.9731,21.667,20.6762,20.6822,20.7892,20.9063,20.9414,20.5334,20.2475,17
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.6512,69.3315,61.8625,44.7591,31.2272,24.6511,19.3604,18.4188,17.4845,16.2499,15.2441,14.4428,13.7505,19
660,REMIND 2.1,TechCost-SSP2-B1100-gasH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.9085,127.1995,125.0027,113.9066,101.7917,90.7934,81.36,79.9813,79.3796,78.2639,77.0739,74.6841,72.5962,20
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.7732,8.4906,8.3679,7.2319,5.7949,4.6069,3.6872,3.5236,3.4215,3.2539,3.1422,2.9814,2.8805,10
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,795.8318,767.0315,733.3939,651.6854,566.5797,501.3275,448.586,453.1339,461.1054,472.6608,479.7245,473.7148,468.8716,11
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39322.0257,,,,,39635.7308,33658.4464,29293.7746,22942.7121,16363.1925,11482.7615,6870.5343,3876.6914,1744.835,-743.5458,-1498.8527,-1915.0861,-3111.8662,12
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.2342,,,,,12760.6273,11620.5724,11670.0782,11498.3195,11218.4192,11325.9867,11364.1755,11682.1791,11831.2057,11840.989,11499.3962,10984.5237,10680.9668,14
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3899,1.3863,1.4326,1.2624,1.1024,0.9553,0.8459,0.8148,0.7901,0.7507,0.6784,0.6277,0.5734,15
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.2256,111.4604,107.3907,92.3774,77.3571,64.4442,53.7271,52.6489,52.1605,51.335,48.8947,46.2616,43.7017,16
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.587,27.6521,26.6996,24.8112,22.9665,21.6613,20.674,20.6832,20.7923,20.9096,20.9448,20.5361,20.2487,17
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.7484,68.8882,61.6702,45.4409,31.2481,24.5913,19.3097,18.3932,17.4974,16.2746,15.2628,14.5052,13.8661,19
661,REMIND 2.1,TechCost-SSP2-B1100-nucH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.8833,127.0838,124.8343,113.7297,101.5925,90.6749,81.3263,80.0055,79.4319,78.3152,77.1247,74.7476,72.6531,20
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.8207,8.5195,8.3932,7.314,5.8325,4.6422,3.6947,3.5265,3.4184,3.2501,3.1353,2.9719,2.868,10
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,798.4381,768.6129,733.6835,653.5579,567.2567,502.9953,449.508,453.694,461.4338,473.1054,480.2166,474.3549,469.5919,11
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39509.7281,,,,,39998.339,33657.5208,29007.0803,22718.8235,16390.4343,11386.4461,6723.4983,3714.7733,1654.3309,-665.9103,-1442.3818,-2073.836,-3470.7217,12
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.8069,,,,,12759.187,11515.5409,11592.7543,11382.8497,11221.7467,11411.0048,11465.7137,11786.7579,11922.1511,11914.1502,11571.0906,11066.2029,10767.0872,14
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3954,1.3901,1.4392,1.2688,1.0824,0.9613,0.8491,0.8176,0.7926,0.7526,0.6801,0.63,0.5759,15
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,118.0809,111.988,107.7289,93.7103,77.387,64.9991,54.0597,52.7907,52.1785,51.3573,48.864,46.1824,43.5857,16
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.6138,27.6667,26.6907,24.8554,22.9564,21.6767,20.6817,20.6871,20.7925,20.909,20.9435,20.5357,20.2489,17
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.7476,67.9277,59.9954,44.6482,31.4022,25.0998,19.6681,18.6911,17.7674,16.5984,15.5949,14.7825,14.0539,19
662,REMIND 2.1,TechCost-SSP2-B1100-oilH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,129.3601,127.5332,125.2789,114.4959,101.904,91.1465,81.6573,80.2778,79.6687,78.5843,77.426,75.0738,72.9879,20
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.772,8.4841,8.348,7.1886,5.7678,4.5945,3.6901,3.5252,3.4196,3.2561,3.1453,2.9826,2.8783,10
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,795.8817,766.9115,733.1475,651.0271,566.8374,501.7072,448.9157,453.3546,461.22,472.9552,480.1732,474.0775,469.0706,11
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39302.2914,,,,,39578.7039,33454.0831,29092.1394,22820.6069,16403.3762,11619.252,7012.52,3956.2266,1771.6116,-759.5963,-1489.8364,-2007.8013,-3300.4998,12
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.1631,,,,,12761.0083,11625.3783,11689.4601,11519.6371,11238.6161,11316.7898,11346.435,11655.8397,11801.9907,11812.5195,11475.7563,10957.5358,10631.9026,14
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3904,1.3862,1.4328,1.2618,1.103,0.9562,0.8466,0.8152,0.7904,0.7513,0.6792,0.6285,0.5743,15
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.1664,111.139,106.9433,92.1505,77.4,64.5189,53.8482,52.7071,52.18,51.4484,49.012,46.3068,43.6085,16
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.5883,27.6524,26.6956,24.7957,22.9667,21.6647,20.6772,20.6852,20.7926,20.9115,20.9469,20.5377,20.2498,17
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.6428,68.4818,60.9247,44.6186,31.014,24.5439,19.284,18.3151,17.3808,16.1988,15.206,14.4172,13.706,19
663,REMIND 2.1,TechCost-SSP2-B1100-spvH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.8911,127.1,124.8625,113.7433,101.6513,90.744,81.3844,80.0445,79.4551,78.3626,77.1803,74.7781,72.6623,20
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|BC,,,,,,,,,,,,,,,,8.5009,,,,,8.9714,,,,,9.0987,,,,,8.7774,8.4932,8.3552,7.1771,5.7468,4.5875,3.6948,3.5271,3.4183,3.2538,3.1479,2.9878,2.8823,10
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|CO,,,,,,,,,,,,,,,,790.4705,,,,,833.516,,,,,847.8847,,,,,796.2645,767.2267,733.36,651.6486,567.4513,502.5073,449.342,453.7008,461.5364,473.223,480.4061,474.2769,469.2703,11
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|CO2,,,,,,,,,,,,,,,,34521.3342,,,,,37713.3006,,,,,39321.7083,,,,,39569.0348,33526.5719,28877.2171,22486.6519,16166.5479,11651.428,7130.8634,4097.5319,1950.6734,-522.9649,-1266.2241,-1795.4724,-3008.8157,12
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|N2O,,,,,,,,,,,,,,,,9888.6967,,,,,10577.751,,,,,11776.1802,,,,,12758.9607,11632.5802,11695.7803,11517.4648,11240.1848,11284.5332,11312.2552,11620.6893,11769.8649,11785.8714,11455.0927,10928.5595,10587.0687,14
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|NH3,,,,,,,,,,,,,,,,1.2238,,,,,1.261,,,,,1.3064,,,,,1.3906,1.3889,1.4346,1.2642,1.1054,0.9584,0.8477,0.8163,0.7913,0.7519,0.6798,0.6292,0.575,15
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|NOx,,,,,,,,,,,,,,,,111.431,,,,,121.2537,,,,,121.7867,,,,,117.1745,111.265,106.7113,91.8427,77.2656,64.7213,53.9556,52.8015,52.2909,51.5987,49.2251,46.4305,43.695,16
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|OC,,,,,,,,,,,,,,,,31.315,,,,,31.0279,,,,,31.0092,,,,,28.5956,27.6639,26.7038,24.8015,22.9696,21.6705,20.6794,20.6869,20.7934,20.9121,20.9485,20.54,20.2519,17
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|Sulfur,,,,,,,,,,,,,,,,89.0189,,,,,94.6674,,,,,88.0872,,,,,80.75,68.8722,60.4501,44.1227,30.4921,24.3776,19.2082,18.2759,17.3876,16.2304,15.1954,14.3584,13.6444,19
664,REMIND 2.1,TechCost-SSP2-B1100-windH,Emissions|VOC,,,,,,,,,,,,,,,,123.7957,,,,,128.7708,,,,,131.7083,,,,,128.9206,127.1729,124.9448,113.8456,101.7659,90.8668,81.4605,80.1082,79.5147,78.4263,77.2471,74.8424,72.72,20
665,REMIND-Buildings 2.0,BEG-Base,Emissions|BC,,,,,,,,,,,,,,,,8.438,,,,,8.9312,,,,,9.1144,,,,,8.8023,8.6888,8.7166,7.8964,6.6847,5.4153,4.1475,3.9203,3.7353,3.4551,3.2931,3.2287,3.2734,10
665,REMIND-Buildings 2.0,BEG-Base,Emissions|CO,,,,,,,,,,,,,,,,787.1726,,,,,832.9062,,,,,848.631,,,,,792.9208,773.9568,751.6633,685.8695,609.9353,536.7732,467.1266,454.6172,445.2023,432.3722,425.9906,429.8406,451.6199,11
665,REMIND-Buildings 2.0,BEG-Base,Emissions|CO2,,,,,,,,,,,,,,,,35136.1975,,,,,38486.9212,,,,,40657.3465,,,,,42419.8558,44767.9492,48684.5935,52516.4002,54559.728,56330.8966,58346.3152,60690.4126,63555.8429,66455.4199,64513.0596,58824.1042,53373.113,12
665,REMIND-Buildings 2.0,BEG-Base,Emissions|N2O,,,,,,,,,,,,,,,,10322.0946,,,,,11060.8275,,,,,12436.3516,,,,,13605.6612,14848.2811,16135.0602,17275.3569,18287.4989,19154.8684,19855.1626,20060.6415,20102.1683,20141.2461,20180.6064,19792.3475,19602.9381,14
665,REMIND-Buildings 2.0,BEG-Base,Emissions|NH3,,,,,,,,,,,,,,,,1.2187,,,,,1.2591,,,,,1.3176,,,,,1.4226,1.4564,1.5044,1.3698,1.2163,1.0992,0.9534,0.8725,0.8457,0.7972,0.7246,0.6772,0.6408,15
665,REMIND-Buildings 2.0,BEG-Base,Emissions|NOx,,,,,,,,,,,,,,,,110.0595,,,,,120.5468,,,,,122.1101,,,,,120.5473,120.6231,122.2609,116.248,105.4421,93.7929,79.9785,77.6546,76.8641,74.219,70.5796,67.1095,62.4051,16
665,REMIND-Buildings 2.0,BEG-Base,Emissions|OC,,,,,,,,,,,,,,,,31.2571,,,,,31.0039,,,,,31.032,,,,,28.5254,27.7315,26.8493,25.1393,23.3802,21.8454,20.4933,19.8606,19.308,18.5549,18.1755,18.2794,19.0107,17
665,REMIND-Buildings 2.0,BEG-Base,Emissions|Sulfur,,,,,,,,,,,,,,,,85.7054,,,,,92.3555,,,,,88.1494,,,,,84.3293,82.4233,82.5535,76.5914,67.9341,58.0017,45.9485,45.2829,44.4674,41.9639,39.2549,35.3752,29.4526,19
